track_id,genre,subgenres
083719,Hip-Hop,['Hip-Hop']
083789,Rock,"['Death-Metal', 'Rock', 'Hardcore', 'Punk', 'Metal']"
083790,Rock,"['Death-Metal', 'Rock', 'Hardcore', 'Punk', 'Metal']"
083791,Rock,"['Death-Metal', 'Rock', 'Hardcore', 'Punk', 'Metal']"
083898,Experimental,"['Avant-Garde', 'Sound Poetry', 'Experimental']"
083903,Experimental,"['Avant-Garde', 'Sound Poetry', 'Experimental']"
083906,Experimental,"['Avant-Garde', 'Sound Poetry', 'Experimental']"
083908,Experimental,"['Avant-Garde', 'Sound Poetry', 'Experimental']"
083911,Experimental,"['Avant-Garde', 'Sound Poetry', 'Experimental']"
083913,Experimental,"['Avant-Garde', 'Sound Poetry', 'Experimental']"
083954,Experimental,"['Noise', 'Experimental']"
083960,Experimental,"['Noise', 'Experimental']"
083969,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
084009,Folk,['Folk']
084054,Experimental,"['Sound Collage', 'Sound Art', 'Experimental']"
084055,Experimental,"['Sound Collage', 'Sound Art', 'Experimental']"
084056,Experimental,"['Sound Collage', 'Sound Art', 'Experimental']"
084057,Experimental,"['Sound Collage', 'Sound Art', 'Experimental']"
084058,Experimental,"['Sound Collage', 'Sound Art', 'Experimental']"
084091,Electronic,"['Drum & Bass', 'Dubstep', 'IDM', 'Electronic']"
084095,Electronic,"['Drum & Bass', 'Dubstep', 'IDM', 'Electronic']"
084096,Electronic,"['Drum & Bass', 'Dubstep', 'IDM', 'Electronic']"
084097,Electronic,"['Drum & Bass', 'Dubstep', 'IDM', 'Electronic']"
084111,Hip-Hop,['Hip-Hop']
084135,Experimental,"['Sound Collage', 'Experimental']"
084136,Experimental,"['Sound Collage', 'Experimental']"
084139,Experimental,"['Sound Collage', 'Experimental']"
084141,Experimental,"['Sound Collage', 'Experimental']"
084142,Experimental,"['Sound Collage', 'Experimental']"
084144,Experimental,"['Sound Collage', 'Experimental']"
084152,Experimental,['Experimental']
084154,Folk,"['Folk', 'Singer-Songwriter']"
084155,Folk,"['Folk', 'Singer-Songwriter']"
084156,Folk,"['Folk', 'Singer-Songwriter']"
084157,Folk,"['Folk', 'Singer-Songwriter']"
084158,Folk,"['Folk', 'Singer-Songwriter']"
084159,Folk,"['Folk', 'Singer-Songwriter']"
084195,Electronic,"['Minimal Electronic', 'Ambient Electronic', 'Electronic']"
084198,Electronic,"['Minimal Electronic', 'Ambient Electronic', 'Electronic']"
084200,Electronic,"['Minimal Electronic', 'Ambient Electronic', 'Electronic']"
084201,Electronic,"['Minimal Electronic', 'Ambient Electronic', 'Electronic']"
084202,Electronic,"['Minimal Electronic', 'Ambient Electronic', 'Electronic']"
084264,Electronic,"['Drum & Bass', 'IDM', 'Electronic']"
084290,Rock,['Rock']
084291,Rock,['Rock']
084405,Experimental,"['Avant-Garde', 'Sound Poetry', 'Experimental']"
084417,Experimental,"['Avant-Garde', 'Sound Poetry', 'Experimental']"
084423,Experimental,"['Avant-Garde', 'Sound Poetry', 'Experimental']"
084483,Electronic,"['Chip Music', 'Skweee', 'Dubstep', 'Electronic']"
084484,Electronic,"['Chip Music', 'Skweee', 'Dubstep', 'Electronic']"
084485,Electronic,"['Chip Music', 'Skweee', 'Dubstep', 'Electronic']"
084486,Electronic,"['Chip Music', 'Skweee', 'Dubstep', 'Electronic']"
084605,Pop,"['Synth Pop', 'Pop']"
084736,Instrumental,['Instrumental']
084743,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Metal']"
084757,Rock,"['Post-Rock', 'Rock', 'Shoegaze']"
084768,Instrumental,['Instrumental']
084777,Electronic,"['Techno', 'House', 'Electronic']"
084788,Rock,"['Punk', 'Rock', 'No Wave']"
084817,Pop,['Pop']
085027,Rock,"['New Wave', 'Rock']"
085038,Electronic,"['Dubstep', 'Electronic']"
085039,Electronic,"['Dubstep', 'Electronic']"
085040,Electronic,"['Dubstep', 'Electronic']"
085041,Electronic,"['Dubstep', 'Electronic']"
085290,Electronic,"['Chill-out', 'IDM', 'House', 'Electronic']"
085291,Electronic,"['Chill-out', 'IDM', 'House', 'Electronic']"
085307,Pop,"['Pop', 'Synth Pop']"
085308,Pop,"['Pop', 'Synth Pop']"
085309,Pop,"['Pop', 'Synth Pop']"
085310,Pop,"['Pop', 'Synth Pop']"
085311,Pop,"['Pop', 'Synth Pop']"
085317,Electronic,"['Dubstep', 'Electronic']"
085318,Electronic,"['Dubstep', 'Electronic']"
085343,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
085346,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
085347,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
085400,Experimental,"['Noise', 'Experimental']"
085419,Pop,['Pop']
085420,Pop,['Pop']
085421,Pop,['Pop']
085422,Pop,['Pop']
085423,Pop,['Pop']
085424,Pop,['Pop']
085425,Pop,['Pop']
085426,Pop,['Pop']
085427,Pop,['Pop']
085428,Pop,['Pop']
085436,Folk,['Folk']
085438,Folk,['Folk']
085482,Folk,"['Folk', 'Singer-Songwriter']"
085484,Folk,"['Folk', 'Singer-Songwriter']"
085485,Folk,"['Folk', 'Singer-Songwriter']"
085486,Folk,"['Folk', 'Singer-Songwriter']"
085487,Folk,"['Folk', 'Singer-Songwriter']"
085488,Folk,"['Folk', 'Singer-Songwriter']"
085489,Folk,"['Folk', 'Singer-Songwriter']"
085490,Folk,"['Folk', 'Singer-Songwriter']"
085491,Folk,"['Folk', 'Singer-Songwriter']"
085492,Folk,"['Folk', 'Singer-Songwriter']"
085494,Experimental,"['Noise', 'Experimental']"
085592,Pop,"['Pop', 'Synth Pop']"
085593,Pop,"['Pop', 'Synth Pop']"
085594,Pop,"['Pop', 'Synth Pop']"
085595,Pop,"['Pop', 'Synth Pop']"
085596,Pop,"['Pop', 'Synth Pop']"
085598,Pop,"['Pop', 'Synth Pop']"
085599,Pop,"['Pop', 'Synth Pop']"
085600,Pop,"['Pop', 'Synth Pop']"
085691,Folk,"['Folk', 'Psych-Folk']"
085692,Folk,"['Folk', 'Psych-Folk']"
085693,Folk,['Folk']
085787,Rock,"['Post-Punk', 'Punk', 'Rock', 'Hardcore']"
085788,Rock,"['Post-Punk', 'Punk', 'Rock', 'Hardcore']"
085791,Rock,"['Post-Punk', 'Punk', 'Rock', 'Hardcore']"
085792,Rock,"['Post-Punk', 'Punk', 'Rock', 'Hardcore']"
085816,Rock,"['Electro-Punk', 'Punk', 'Rock', 'Garage']"
085817,Rock,"['Electro-Punk', 'Punk', 'Rock', 'Garage']"
085822,Electronic,"['Chill-out', 'Dubstep', 'House', 'Electronic']"
085823,Electronic,"['Drum & Bass', 'Jungle', 'Electronic']"
085828,Electronic,"['Chill-out', 'Dubstep', 'House', 'Electronic']"
085831,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
085832,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
085833,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
085834,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
085835,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
085836,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
085837,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
085838,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
085839,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
085840,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
085950,Pop,['Pop']
085951,Pop,['Pop']
085952,Pop,['Pop']
085953,Pop,['Pop']
085954,Pop,['Pop']
085955,Pop,['Pop']
085956,Pop,['Pop']
085957,Pop,['Pop']
085963,Folk,"['Psych-Folk', 'Folk']"
085966,Folk,"['Psych-Folk', 'Folk']"
085967,Folk,"['Psych-Folk', 'Folk']"
085968,Folk,['Folk']
085973,Folk,['Folk']
086037,Instrumental,"['Soundtrack', 'Instrumental']"
086038,Instrumental,"['Soundtrack', 'Instrumental']"
086039,Instrumental,"['Soundtrack', 'Instrumental']"
086040,Instrumental,"['Soundtrack', 'Instrumental']"
086077,Experimental,"['Minimalism', 'Experimental']"
086081,Experimental,"['Minimalism', 'Experimental']"
086082,Experimental,"['Minimalism', 'Experimental']"
086116,Pop,"['Pop', 'Synth Pop']"
086117,Pop,"['Pop', 'Synth Pop']"
086118,Pop,"['Pop', 'Synth Pop']"
086119,Pop,"['Pop', 'Synth Pop']"
086140,Experimental,"['Avant-Garde', 'Experimental', 'Musique Concrete']"
086256,Experimental,"['Experimental', 'Drone']"
086259,Experimental,"['Experimental', 'Drone']"
086262,Rock,"['Punk', 'Rock', 'Hardcore']"
086263,Rock,"['Punk', 'Rock', 'Hardcore']"
086415,Hip-Hop,['Hip-Hop']
086416,Hip-Hop,['Hip-Hop']
086417,Rock,"['Metal', 'Rock', 'Black-Metal']"
086419,Rock,"['Metal', 'Rock', 'Black-Metal']"
086441,Rock,"['Punk', 'Rock', 'Hardcore']"
086443,Rock,"['Punk', 'Rock', 'Hardcore']"
086481,Instrumental,"['New Age', 'Instrumental']"
086482,Instrumental,"['New Age', 'Instrumental']"
086483,Instrumental,"['New Age', 'Instrumental']"
086484,Instrumental,"['New Age', 'Instrumental']"
086485,Instrumental,"['New Age', 'Instrumental']"
086486,Instrumental,"['New Age', 'Instrumental']"
086487,Instrumental,"['New Age', 'Instrumental']"
086562,Rock,"['Psych-Rock', 'Rock', 'Indie-Rock']"
086576,Experimental,"['Noise', 'Experimental', 'Drone']"
086623,Folk,"['Folk', 'Singer-Songwriter']"
086634,Pop,['Pop']
086678,Hip-Hop,['Hip-Hop']
086679,Hip-Hop,['Hip-Hop']
086680,Hip-Hop,['Hip-Hop']
086720,Experimental,"['Sound Art', 'Experimental']"
086721,Experimental,"['Sound Art', 'Experimental']"
086724,Experimental,"['Sound Art', 'Experimental']"
086725,Experimental,"['Sound Art', 'Experimental']"
086730,Experimental,"['Sound Art', 'Experimental']"
086761,Rock,"['Post-Rock', 'Rock']"
086762,Rock,"['Post-Rock', 'Rock']"
086763,Rock,"['Post-Rock', 'Rock']"
086788,Rock,"['Rock', 'Metal']"
086793,Electronic,"['Minimal Electronic', 'Electronic']"
086795,Rock,['Rock']
086799,Rock,"['Indie-Rock', 'Rock']"
086993,Rock,"['Rock', 'Metal']"
087068,Electronic,"['Drum & Bass', 'Ambient Electronic', 'Electronic']"
087069,Electronic,"['Drum & Bass', 'Ambient Electronic', 'Electronic']"
087070,Electronic,"['Drum & Bass', 'Ambient Electronic', 'Electronic']"
087096,Instrumental,"['Soundtrack', 'Instrumental']"
087097,Instrumental,"['Soundtrack', 'Instrumental']"
087098,Instrumental,"['Soundtrack', 'Instrumental']"
087099,Instrumental,"['Soundtrack', 'Instrumental']"
087100,Instrumental,"['Soundtrack', 'Instrumental']"
087101,Instrumental,"['Soundtrack', 'Instrumental']"
087102,Instrumental,"['Soundtrack', 'Instrumental']"
087103,Instrumental,"['Soundtrack', 'Instrumental']"
087104,Instrumental,"['Soundtrack', 'Instrumental']"
087105,Instrumental,"['Soundtrack', 'Instrumental']"
087106,Instrumental,"['Soundtrack', 'Instrumental']"
087107,Instrumental,"['Soundtrack', 'Instrumental']"
087108,Instrumental,"['Soundtrack', 'Instrumental']"
087121,Rock,"['Lo-Fi', 'Rock']"
087151,Rock,"['Indie-Rock', 'Rock', 'Garage', 'Metal']"
087152,Rock,"['Indie-Rock', 'Rock', 'Garage', 'Metal']"
087153,Rock,"['Indie-Rock', 'Rock', 'Garage', 'Metal']"
087154,Rock,"['Indie-Rock', 'Rock', 'Garage', 'Metal']"
087155,Rock,"['Indie-Rock', 'Rock', 'Garage', 'Metal']"
087157,Electronic,"['Dubstep', 'Techno', 'Electronic']"
087158,Electronic,"['Dubstep', 'Techno', 'Electronic']"
087159,Electronic,"['Dubstep', 'Techno', 'Electronic']"
087160,Electronic,"['Dubstep', 'Techno', 'Electronic']"
087161,Electronic,"['Dubstep', 'Techno', 'Electronic']"
087185,Pop,['Pop']
087186,Pop,['Pop']
087187,Pop,['Pop']
087188,Pop,['Pop']
087189,Pop,['Pop']
087190,Pop,['Pop']
087191,Pop,['Pop']
087192,Pop,['Pop']
087193,Pop,['Pop']
087194,Pop,['Pop']
087237,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
087322,Pop,['Pop']
087323,Pop,['Pop']
087324,Pop,['Pop']
087325,Pop,['Pop']
087361,Rock,"['Progressive', 'Post-Rock', 'Rock', 'Space-Rock', 'Post-Punk', 'Psych-Rock', 'Punk']"
087362,Rock,"['Progressive', 'Post-Rock', 'Rock', 'Space-Rock', 'Post-Punk', 'Psych-Rock', 'Punk']"
087363,Rock,"['Progressive', 'Post-Rock', 'Rock', 'Space-Rock', 'Post-Punk', 'Psych-Rock', 'Punk']"
087377,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
087430,Rock,"['Post-Rock', 'Rock', 'Metal']"
087431,Rock,"['Post-Rock', 'Rock', 'Metal']"
087490,Rock,"['Punk', 'Rock']"
087639,Electronic,"['Drum & Bass', 'IDM', 'Jungle', 'Electronic']"
087641,Electronic,"['Drum & Bass', 'IDM', 'Jungle', 'Electronic']"
087642,Electronic,"['Drum & Bass', 'IDM', 'Jungle', 'Electronic']"
087643,Electronic,"['Drum & Bass', 'IDM', 'Jungle', 'Electronic']"
087644,Electronic,"['Drum & Bass', 'IDM', 'Jungle', 'Electronic']"
087645,Electronic,"['Drum & Bass', 'IDM', 'Jungle', 'Electronic']"
087965,Folk,['Folk']
087966,Folk,['Folk']
087967,Folk,['Folk']
087968,Folk,['Folk']
087971,Folk,['Folk']
087972,Folk,['Folk']
088428,Pop,"['Synth Pop', 'Pop']"
088429,Pop,"['Synth Pop', 'Pop']"
088485,Experimental,"['Avant-Garde', 'Improv', 'Experimental']"
088486,Experimental,"['Avant-Garde', 'Improv', 'Experimental']"
088846,Folk,['Folk']
088848,Folk,['Folk']
088854,Folk,['Folk']
088856,Folk,['Folk']
088858,Folk,['Folk']
088860,Folk,['Folk']
088861,Folk,['Folk']
088863,Folk,['Folk']
088864,Folk,['Folk']
088867,Folk,['Folk']
088868,Folk,['Folk']
088869,Folk,['Folk']
088870,Folk,['Folk']
088871,Folk,['Folk']
088872,Folk,['Folk']
088873,Folk,['Folk']
088874,Folk,['Folk']
088875,Folk,['Folk']
088876,Folk,['Folk']
088877,Folk,['Folk']
088878,Folk,['Folk']
088879,Folk,['Folk']
088892,Folk,['Folk']
088899,Rock,"['Indie-Rock', 'Lo-Fi', 'Rock']"
088900,Rock,"['Indie-Rock', 'Lo-Fi', 'Rock']"
088959,Rock,"['Indie-Rock', 'Rock', 'Post-Punk', 'Goth', 'Punk']"
088960,Rock,"['Indie-Rock', 'Rock', 'Post-Punk', 'Goth', 'Punk']"
089178,Hip-Hop,"['Alternative Hip-Hop', 'Hip-Hop']"
089179,Hip-Hop,"['Alternative Hip-Hop', 'Hip-Hop']"
089192,Hip-Hop,"['Alternative Hip-Hop', 'Hip-Hop']"
089195,Hip-Hop,"['Alternative Hip-Hop', 'Hip-Hop']"
089196,Hip-Hop,"['Alternative Hip-Hop', 'Hip-Hop']"
089212,Experimental,"['Experimental', 'Noise', 'Audio Collage']"
089350,Folk,"['Free-Folk', 'Singer-Songwriter', 'Folk', 'Freak-Folk']"
089376,Experimental,"['Avant-Garde', 'Improv', 'Experimental']"
089441,Folk,"['Free-Folk', 'Singer-Songwriter', 'Folk', 'Freak-Folk']"
089445,Hip-Hop,['Hip-Hop']
089447,Hip-Hop,['Hip-Hop']
089456,Hip-Hop,['Hip-Hop']
089473,Hip-Hop,['Hip-Hop']
089474,Electronic,"['Dubstep', 'Electronic']"
089477,Folk,['Folk']
089482,Folk,['Folk']
089484,Folk,['Folk']
089485,Folk,['Folk']
089486,Folk,['Folk']
089639,Electronic,"['Glitch', 'Breakcore - Hard', 'Electronic']"
089704,Rock,"['Punk', 'Lo-Fi', 'Rock']"
089814,Electronic,"['Dance', 'Techno', 'Electronic']"
089815,Electronic,"['Dance', 'Techno', 'Electronic']"
089816,Electronic,"['Dance', 'Techno', 'Electronic']"
089817,Electronic,"['Dance', 'Techno', 'Electronic']"
089841,Hip-Hop,"['Rap', 'Hip-Hop']"
089843,Hip-Hop,"['Rap', 'Hip-Hop']"
089846,Hip-Hop,"['Rap', 'Hip-Hop']"
089847,Hip-Hop,"['Rap', 'Hip-Hop']"
089848,Hip-Hop,"['Rap', 'Hip-Hop']"
089857,Hip-Hop,"['Rap', 'Hip-Hop']"
089859,Hip-Hop,"['Rap', 'Hip-Hop']"
089860,Hip-Hop,"['Rap', 'Hip-Hop']"
089991,Experimental,"['Noise', 'Experimental', 'Drone']"
089992,Experimental,"['Noise', 'Experimental', 'Drone']"
090027,Experimental,"['Improv', 'Experimental']"
090074,Electronic,"['Drum & Bass', 'Electronic']"
090278,Experimental,"['Experimental', 'Field Recordings']"
090526,Instrumental,"['New Age', 'Ambient', 'Instrumental']"
090527,Instrumental,"['New Age', 'Ambient', 'Instrumental']"
090529,Instrumental,"['New Age', 'Ambient', 'Instrumental']"
090530,Instrumental,"['New Age', 'Ambient', 'Instrumental']"
090570,Pop,"['Pop', 'Experimental Pop']"
090579,Pop,"['Pop', 'Experimental Pop']"
090582,Pop,"['Pop', 'Experimental Pop']"
090583,Pop,"['Pop', 'Experimental Pop']"
090587,Pop,"['Pop', 'Experimental Pop']"
090589,Pop,"['Pop', 'Experimental Pop']"
090590,Pop,"['Pop', 'Experimental Pop']"
090591,Pop,"['Pop', 'Experimental Pop']"
090592,Pop,"['Pop', 'Experimental Pop']"
090616,Instrumental,"['New Age', 'Ambient', 'Instrumental']"
090617,Instrumental,"['New Age', 'Ambient', 'Instrumental']"
090618,Instrumental,"['New Age', 'Ambient', 'Instrumental']"
090625,Folk,['Folk']
090639,Rock,"['Indie-Rock', 'Rock', 'New Wave', 'Post-Punk', 'Punk']"
090652,Rock,"['Rock', 'Loud-Rock', 'Noise-Rock', 'Post-Punk', 'Punk', 'Metal']"
090695,Rock,"['Punk', 'Rock', 'Hardcore', 'Metal']"
090804,Experimental,"['Experimental', 'Audio Collage', 'Drone']"
090824,Pop,['Pop']
090826,Pop,['Pop']
090828,Pop,['Pop']
090982,Hip-Hop,['Hip-Hop']
090987,Hip-Hop,['Hip-Hop']
090993,Hip-Hop,['Hip-Hop']
091081,Electronic,"['Minimal Electronic', 'Drum & Bass', 'Electronic']"
091082,Electronic,"['Minimal Electronic', 'Drum & Bass', 'Electronic']"
091083,Electronic,"['Minimal Electronic', 'Drum & Bass', 'Electronic']"
091084,Electronic,"['Minimal Electronic', 'Drum & Bass', 'Electronic']"
091085,Electronic,"['Minimal Electronic', 'Drum & Bass', 'Electronic']"
091086,Electronic,"['Minimal Electronic', 'Drum & Bass', 'Electronic']"
091087,Electronic,"['Minimal Electronic', 'Drum & Bass', 'Electronic']"
091088,Electronic,"['Minimal Electronic', 'Drum & Bass', 'Electronic']"
091089,Electronic,"['Minimal Electronic', 'Drum & Bass', 'Electronic']"
091092,Rock,"['Punk', 'Rock', 'Garage']"
091093,Rock,"['Punk', 'Rock', 'Garage']"
091098,Folk,"['Folk', 'Singer-Songwriter']"
091102,Folk,"['Folk', 'Singer-Songwriter']"
091130,Experimental,"['Avant-Garde', 'Improv', 'Experimental', 'Electroacoustic']"
091157,Pop,"['Synth Pop', 'Pop']"
091158,Pop,"['Synth Pop', 'Pop']"
091159,Pop,"['Synth Pop', 'Pop']"
091160,Pop,"['Synth Pop', 'Pop']"
091161,Pop,"['Synth Pop', 'Pop']"
091162,Pop,"['Synth Pop', 'Pop']"
091163,Pop,"['Synth Pop', 'Pop']"
091164,Pop,"['Synth Pop', 'Pop']"
091170,Folk,['Folk']
091177,International,"['Celtic', 'International']"
091178,International,"['Celtic', 'International']"
091179,International,"['Celtic', 'International']"
091181,International,"['Celtic', 'International']"
091182,International,"['Celtic', 'International']"
091183,International,"['Celtic', 'International']"
091184,International,"['Celtic', 'International']"
091185,International,"['Celtic', 'International']"
091186,International,"['Celtic', 'International']"
091187,International,"['Celtic', 'International']"
091205,Rock,"['Indie-Rock', 'Rock']"
091228,Folk,['Folk']
091238,Folk,['Folk']
091306,Hip-Hop,['Hip-Hop']
091309,Hip-Hop,['Hip-Hop']
091312,Hip-Hop,['Hip-Hop']
091315,Hip-Hop,['Hip-Hop']
091317,Hip-Hop,['Hip-Hop']
091318,Hip-Hop,['Hip-Hop']
091319,Hip-Hop,['Hip-Hop']
091329,Rock,"['Indie-Rock', 'Rock', 'Garage']"
091349,Pop,['Pop']
091443,Folk,"['Folk', 'Singer-Songwriter']"
091455,Rock,"['Post-Punk', 'Rock', 'Punk', 'Power-Pop']"
091458,Rock,"['Post-Punk', 'Rock', 'Punk', 'Power-Pop']"
091459,Rock,"['Post-Punk', 'Rock', 'Punk', 'Power-Pop']"
091468,Pop,"['Synth Pop', 'Pop']"
091471,Pop,"['Synth Pop', 'Pop']"
091619,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
091620,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
091621,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
091622,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
091623,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
091624,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
091625,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
091755,Electronic,"['Chip Music', 'Electronic']"
091788,Folk,['Folk']
091790,Folk,['Folk']
091791,Folk,['Folk']
091793,Folk,['Folk']
091796,Folk,['Folk']
091797,Folk,['Folk']
091851,Rock,"['New Wave', 'Post-Punk', 'Rock', 'Punk']"
091868,Rock,"['Punk', 'Rock', 'Hardcore', 'Thrash']"
091869,Rock,"['Punk', 'Rock', 'Hardcore', 'Thrash']"
091894,Experimental,"['Electroacoustic', 'Experimental']"
091897,Experimental,"['Electroacoustic', 'Experimental']"
091899,Experimental,"['Electroacoustic', 'Experimental']"
091900,Experimental,"['Electroacoustic', 'Experimental']"
091933,Folk,['Folk']
091934,Folk,['Folk']
091936,Folk,['Folk']
091937,Folk,['Folk']
091938,Folk,['Folk']
091958,Folk,"['Folk', 'Singer-Songwriter']"
091960,International,"['International', 'Reggae - Dub']"
092124,Pop,"['Synth Pop', 'Pop']"
092125,Pop,"['Synth Pop', 'Pop']"
092129,Pop,"['Synth Pop', 'Pop']"
092130,Pop,"['Synth Pop', 'Pop']"
092131,Pop,"['Synth Pop', 'Pop']"
092206,International,"['International', 'Reggae - Dub']"
092275,Electronic,"['Trip-Hop', 'Electronic']"
092282,Electronic,"['Trip-Hop', 'Electronic']"
092283,Electronic,"['Trip-Hop', 'Electronic']"
092284,Electronic,"['Trip-Hop', 'Electronic']"
092292,Folk,"['Folk', 'Singer-Songwriter']"
092366,Electronic,"['Ambient Electronic', 'Electronic']"
092466,Electronic,"['Techno', 'House', 'Electronic']"
092508,Rock,"['Punk', 'Rock']"
092535,Folk,"['Folk', 'Singer-Songwriter']"
092536,Folk,"['Folk', 'Singer-Songwriter']"
092538,Folk,"['Folk', 'Singer-Songwriter']"
092539,Folk,"['Folk', 'Singer-Songwriter']"
092540,Folk,"['Folk', 'Singer-Songwriter']"
092546,Electronic,"['Dance', 'House', 'Electronic']"
092548,Electronic,"['Chill-out', 'Downtempo', 'House', 'Electronic']"
092549,Electronic,"['Dance', 'House', 'Electronic']"
092551,Electronic,"['Dance', 'House', 'Electronic']"
092554,Electronic,"['Dance', 'Electronic']"
092556,Electronic,"['Drum & Bass', 'Ambient Electronic', 'Electronic']"
092561,Electronic,"['Dance', 'House', 'Electronic']"
092562,Electronic,"['Dance', 'House', 'Electronic']"
092564,Electronic,"['Dance', 'House', 'Electronic']"
092565,Experimental,"['Sound Collage', 'Sound Art', 'Experimental', 'Musique Concrete']"
092573,Experimental,"['Sound Collage', 'Sound Art', 'Experimental', 'Musique Concrete']"
092574,Experimental,"['Sound Collage', 'Sound Art', 'Experimental', 'Musique Concrete']"
092868,Rock,"['Punk', 'Rock', 'Hardcore']"
092872,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
092873,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
092874,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
092878,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
092881,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
092885,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
092886,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
092887,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
092888,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
092889,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
092947,Instrumental,"['Ambient', 'Soundtrack', 'Instrumental']"
092948,Instrumental,"['Ambient', 'Soundtrack', 'Instrumental']"
092949,Instrumental,"['Ambient', 'Soundtrack', 'Instrumental']"
092950,Instrumental,"['Ambient', 'Soundtrack', 'Instrumental']"
092951,Instrumental,"['Ambient', 'Soundtrack', 'Instrumental']"
092952,Instrumental,"['Ambient', 'Soundtrack', 'Instrumental']"
092953,Instrumental,"['Ambient', 'Soundtrack', 'Instrumental']"
092954,Instrumental,"['Ambient', 'Soundtrack', 'Instrumental']"
092955,Instrumental,"['Ambient', 'Soundtrack', 'Instrumental']"
093074,Folk,"['Folk', 'Singer-Songwriter']"
093075,Folk,"['Folk', 'Singer-Songwriter']"
093076,Folk,"['Folk', 'Singer-Songwriter']"
093363,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
093364,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
093518,Electronic,"['Dubstep', 'Electronic']"
093519,Electronic,"['Dubstep', 'Electronic']"
093520,Electronic,"['Dubstep', 'Electronic']"
093521,Electronic,"['Dubstep', 'Electronic']"
093522,Electronic,"['Dubstep', 'Electronic']"
093523,Electronic,"['Dubstep', 'Electronic']"
093704,Folk,['Folk']
093710,Folk,['Folk']
093712,Folk,['Folk']
093716,Folk,['Folk']
093727,Electronic,"['Dance', 'Techno', 'Electronic']"
093867,Rock,"['Psych-Rock', 'Garage', 'Rock', 'Indie-Rock']"
093868,Rock,"['Psych-Rock', 'Garage', 'Rock', 'Indie-Rock']"
093915,Instrumental,"['Ambient', 'Instrumental']"
093917,Instrumental,"['Ambient', 'Instrumental']"
093918,Instrumental,"['Ambient', 'Instrumental']"
093919,Instrumental,"['Ambient', 'Instrumental']"
093920,Instrumental,"['Ambient', 'Instrumental']"
093921,Instrumental,"['Ambient', 'Instrumental']"
093940,Electronic,"['Minimal Electronic', 'Chill-out', 'House', 'Electronic']"
093941,Electronic,"['Minimal Electronic', 'Chill-out', 'House', 'Electronic']"
093942,Pop,"['Synth Pop', 'Pop']"
093943,Pop,"['Synth Pop', 'Pop']"
093944,Pop,"['Synth Pop', 'Pop']"
093950,Rock,"['Post-Rock', 'Rock', 'Indie-Rock']"
093956,Rock,"['Post-Rock', 'Rock', 'Indie-Rock']"
093981,International,"['International', 'Europe', 'Reggae - Dub']"
093983,Rock,"['Punk', 'Lo-Fi', 'Rock', 'Garage']"
093985,Rock,"['Punk', 'Lo-Fi', 'Rock', 'Garage']"
093986,Rock,"['Punk', 'Lo-Fi', 'Rock', 'Garage']"
094026,Rock,"['Punk', 'Rock']"
094033,Instrumental,"['Ambient', 'Instrumental']"
094034,Instrumental,"['Ambient', 'Instrumental']"
094035,Instrumental,"['Ambient', 'Instrumental']"
094036,Instrumental,"['Ambient', 'Instrumental']"
